obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""1967.427""","=""0.013""","=""1967.439""","=""0.007""","=""300""","=""""","=""""","=""""","=""""",,"=""9.43969178""","=""10.0698724""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).6f""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L3674""",
"=""1968.395""","=""0.013""","=""1968.3958""","=""0.0022""","=""300""","=""""","=""""","=""""","=""""",,"=""9.43969178""","=""10.0695661""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).6f""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L3674""",
"=""1972.7761""","=""0.0021""","=""1972.7791""","=""0.0015""","=""300""","=""3.4e+05""","=""2.9e-02""","=""7.6e+00""","=""-0.9""",E,"=""9.43969178""","=""10.0681666""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).6f""","=""2[3]*""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""1974.4460""","=""0.0023""","=""1974.4458""","=""0.0007""","=""640""","=""1.8e+05""","=""1.5e-02""","=""4.0e+00""","=""-1.2""",E,"=""8.96340311""","=""9.59134740""","=""5s2.5p4.(3P<2>).7s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""1983.0036""","=""0.0009""","=""1983.0037""","=""0.0006""","=""1100""","=""2.6e+05""","=""2.1e-02""","=""8.0e+00""","=""-0.9""",E,"=""8.69762075""","=""9.32285508""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""7/2""",6,8,,"=""u46""","=""L3674,L21117""",
"=""1984.0735""","=""0.0009""","=""1984.0737""","=""0.0006""","=""1200""","=""4.7e+05""","=""2.8e-02""","=""1.08e+01""","=""-0.8""",E,"=""8.69762075""","=""9.32251790""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""5/2""",6,6,,"=""u46""","=""L3674,L21117""",
"=""1989.3996""","=""0.0023""","=""1989.4028""","=""0.0007""","=""190""","=""""","=""""","=""""","=""""",,"=""8.99245241""","=""9.61567562""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).8s""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L21117,L3674""",
"=""1989.759""","=""0.003""","=""1989.6983""","=""0.0012""","=""230""","=""""","=""""","=""""","=""""",,"=""9.1720472""","=""9.7951778""","=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""7/2""",8,8,,"=""""","=""L21117,L3674""",
"=""1995.0419""","=""0.0023""","=""1995.0421""","=""0.0010""","=""190""","=""""","=""""","=""""","=""""",,"=""8.96340311""","=""9.5848647""","=""5s2.5p4.(3P<2>).7s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2015.8340""","=""0.0022""","=""2015.8355""","=""0.0007""","=""210""","=""""","=""""","=""""","=""""",,"=""7.55015091""","=""8.16520209""","=""5s2.5p4.(3P<0>).6s""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""1/2""",2,2,,"=""""","=""L21117,L3674""",
"=""2017.264""","=""0.003""","=""2017.2639""","=""0.0019""","=""270""","=""""","=""""","=""""","=""""",,"=""9.3860920""","=""10.0007077""","=""5s2.5p4.(3P<2>).6d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).9p""","=""2[3]*""","=""7/2""",10,8,,"=""""","=""L21117,L3674""",
"=""2018.862""","=""0.003""","=""2018.8662""","=""0.0008""","=""210""","=""""","=""""","=""""","=""""",,"=""9.13008932""","=""9.74421719""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2020.5919""","=""0.0024""","=""2020.5911""","=""0.0009""","=""490""","=""5.5e+05""","=""3.3e-02""","=""1.33e+01""","=""-0.7""",E,"=""9.29453444""","=""9.9081380""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""5/2""",6,6,,"=""u46""","=""L21117,L3674""",
"=""2020.9243""","=""0.0009""","=""2020.9234""","=""0.0006""","=""540""","=""4.5e+05""","=""1.38e-02""","=""3.7e+00""","=""-1.3""",E,"=""8.72286774""","=""9.33637044""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""",4,2,,"=""u46""","=""L3674,L21117""",
"=""2025.349""","=""0.003""","=""2025.3479""","=""0.0011""","=""410""","=""3.5e+05""","=""4.3e-02""","=""5.7e+00""","=""-1.1""",E,"=""9.11006974""","=""9.7222322""","=""5s2.5p4.(1D<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(1D<2>).6p""","=""2[1]*""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674""",
"=""2031.8897""","=""0.0009""","=""2031.8888""","=""0.0007""","=""180""","=""""","=""""","=""""","=""""",,"=""8.99245241""","=""9.60264426""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).8s""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L3674,L21117""",
"=""2041.518""","=""0.003""","=""2041.5205""","=""0.0007""","=""110""","=""""","=""""","=""""","=""""",,"=""8.69762075""","=""9.30493378""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L21117,L3674""",
"=""2041.810""","=""0.003""","=""2041.8064""","=""0.0010""","=""240""","=""""","=""""","=""""","=""""",,"=""9.30493378""","=""9.9121618""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L21117,L3674""",
"=""2055.4245""","=""0.0025""","=""2055.4264""","=""0.0010""","=""240""","=""2.4e+05""","=""2.3e-02""","=""6.2e+00""","=""-1.0""",E,"=""9.30493378""","=""9.9081380""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2065.427""","=""0.003""","=""2065.4278""","=""0.0007""","=""710""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""8.91490722""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).7s""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2067.213""","=""0.003""","=""2067.2129""","=""0.0007""","=""670""","=""""","=""""","=""""","=""""",,"=""8.49906503""","=""9.09883006""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L21117,L3674""",
"=""2067.608""","=""0.003""","=""2067.6089""","=""0.0007""","=""500""","=""""","=""""","=""""","=""""",,"=""8.72286774""","=""9.32251790""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2077.086""","=""0.003""","=""2077.0875""","=""0.0007""","=""730""","=""1.4e+05""","=""9.2e-03""","=""3.8e+00""","=""-1.3""",E,"=""8.69762075""","=""9.29453444""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""",6,6,,"=""u46""","=""L21117,L3674""",
"=""2079.233""","=""0.003""","=""2079.2377""","=""0.0017""","=""270""","=""4.6e+05""","=""6.0e-02""","=""8.2e+00""","=""-0.9""",E,"=""9.47457775""","=""10.0708742""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).6f""","=""2[1]*""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674""",
"=""2079.813""","=""0.003""","=""2079.8064""","=""0.0019""","=""270""","=""5.7e+05""","=""3.7e-02""","=""5.1e+00""","=""-1.1""",E,"=""9.47457775""","=""10.0707111""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).6f""","=""2[1]*""","=""1/2""",2,2,,"=""u46""","=""L21117,L3674""",
"=""2095.813""","=""0.003""","=""2095.8043""","=""0.0007""","=""110""","=""""","=""""","=""""","=""""",,"=""8.50724715""","=""9.09883006""","=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""1/2""",2,2,,"=""""","=""L21117,L3674""",
"=""2096.354""","=""0.003""","=""2096.3513""","=""0.0010""","=""160""","=""""","=""""","=""""","=""""",,"=""8.92396002""","=""9.51538855""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L21117,L3674""",
"=""2102.700""","=""0.003""","=""2102.6963""","=""0.0011""","=""230""","=""7.0e+05""","=""3.1e-02""","=""1.29e+01""","=""-0.7""",E,"=""9.32251790""","=""9.9121618""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""3/2""",6,4,,"=""u46""","=""L21117,L3674""",
"=""2103.260""","=""""","=""2103.2597""","=""0.0013""","=""230:""","=""""","=""""","=""""","=""""",,"=""9.1720472""","=""9.7615331""","=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).8p""","=""2[2]*""","=""5/2""",8,6,,"=""""","=""L1505c153""",
"=""2118.365""","=""0.003""","=""2118.3634""","=""0.0010""","=""370""","=""6.0e+05""","=""3.0e-02""","=""1.69e+01""","=""-0.62""",D,"=""9.32285508""","=""9.9081380""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""7/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""5/2""",8,6,,"=""u46""","=""L21117,L3674""",
"=""2122.980""","=""0.003""","=""2122.9791""","=""0.0006""","=""77""","=""""","=""""","=""""","=""""",,"=""8.13885728""","=""8.72286774""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L21117,L3674""",
"=""2130.072""","=""0.003""","=""2130.0710""","=""0.0008""","=""390""","=""""","=""""","=""""","=""""",,"=""8.72286774""","=""9.30493378""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L21117,L3674""",
"=""2137.4701""","=""0.0025""","=""2137.4703""","=""0.0009""","=""380""","=""""","=""""","=""""","=""""",,"=""8.34390893""","=""8.92396002""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L21117,L3674""",
"=""2142.593""","=""0.003""","=""2142.5944""","=""0.0011""","=""230""","=""""","=""""","=""""","=""""",,"=""9.32076926""","=""9.8994331""","=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L21117,L3674""",
"=""2147.899""","=""0.003""","=""2147.8955""","=""0.0012""","=""230""","=""""","=""""","=""""","=""""",,"=""9.32076926""","=""9.8980050""","=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L21117,L3674""",
"=""2148.528""","=""0.003""","=""2148.5255""","=""0.0021""","=""250""","=""2.0e+05""","=""1.06e-02""","=""6.0e+00""","=""-1.1""",E,"=""9.42336533""","=""10.0004318""","=""5s2.5p4.(3P<2>).6d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).9p""","=""2[3]*""","=""5/2""",8,6,,"=""u46""","=""L21117,L3674""",
"=""2153.286""","=""0.003""","=""2153.2835""","=""0.0012""","=""230""","=""""","=""""","=""""","=""""",,"=""9.33637044""","=""9.9121618""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L21117,L3674""",
"=""2168.818""","=""0.003""","=""2168.8197""","=""0.0008""","=""220""","=""""","=""""","=""""","=""""",,"=""8.72286774""","=""9.29453444""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2172.1069""","=""0.0010""","=""2172.1066""","=""0.0008""","=""120""","=""""","=""""","=""""","=""""",,"=""8.90377612""","=""9.47457775""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""1/2""",2,2,,"=""""","=""L3674,L21117""",
"=""2214.527""","=""0.003""","=""2214.5288""","=""0.0010""","=""260""","=""""","=""""","=""""","=""""",,"=""8.34390893""","=""8.90377612""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""1/2""",2,2,,"=""""","=""L21117,L3674""",
"=""2218.902""","=""0.003""","=""2218.9031""","=""0.0007""","=""51000""","=""1.34e+06""","=""9.9e-02""","=""4.32e+01""","=""-0.23""",D+,"=""8.13885728""","=""8.69762075""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""",6,6,,"=""u46""","=""L21117,L3674""",
"=""2219.824""","=""0.003""","=""2219.8272""","=""0.0007""","=""""","=""""","=""""","=""""","=""""",,"=""8.49906503""","=""9.05759589""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L21117""",
"=""2223.271""","=""0.003""","=""2223.2712""","=""0.0007""","=""9800""","=""9.2e+05""","=""1.37e-01""","=""2.00e+01""","=""-0.56""",D,"=""8.16520209""","=""8.72286774""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674""",
"=""2227.9""","=""1.1""","=""2228.2001""","=""0.0022""","=""1300""","=""""","=""""","=""""","=""""",,"=""9.43969178""","=""9.9961238""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).9p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L22948c164""",
"=""2231.535""","=""0.003""","=""2231.5347""","=""0.0008""","=""3100""","=""1.31e+05""","=""7.4e-03""","=""4.3e+00""","=""-1.2""",E,"=""8.14202016""","=""8.69762075""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""7/2""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""",8,6,,"=""u46""","=""L21117,L3674""",
"=""2238.753""","=""0.003""","=""2238.7665""","=""0.0008""","=""94""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""9.05759589""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L21117,L3674""",
"=""2247.8""","=""1.1""","=""2248.660""","=""0.005""","=""6500""","=""""","=""""","=""""","=""""",,"=""9.5856274""","=""10.1369967""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""5s2.5p4.(3P<2>).9d""","=""2[4]""","=""9/2""",8,10,,"=""""","=""L22948c164""",
"=""2251.727""","=""0.004""","=""2251.7291""","=""0.0011""","=""150""","=""""","=""""","=""""","=""""",,"=""8.92396002""","=""9.47457775""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""1/2""",4,2,,"=""""","=""L21117,L3674""",
"=""2252.8307""","=""0.0011""","=""2252.8297""","=""0.0008""","=""240""","=""""","=""""","=""""","=""""",,"=""8.50724715""","=""9.05759589""","=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L3674,L21117""",
"=""2257.187""","=""0.003""","=""2257.1982""","=""0.0012""","=""""","=""""","=""""","=""""","=""""",,"=""9.29453444""","=""9.84381806""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L21117c153""",
"=""2271.8""","=""1.2""","=""2273.539""","=""0.006""","=""690""","=""""","=""""","=""""","=""""",,"=""9.5916610""","=""10.1369967""","=""5s2.5p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""5s2.5p4.(3P<2>).9d""","=""2[4]""","=""9/2""",12,10,,"=""""","=""L22948c164""",
"=""2274.739""","=""0.003""","=""2274.7375""","=""0.0009""","=""570""","=""1.12e+05""","=""1.31e-02""","=""3.9e+00""","=""-1.3""",E,"=""9.05759589""","=""9.60264426""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).8s""","=""2[2]""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2286.197""","=""0.003""","=""2286.1986""","=""0.0011""","=""270""","=""""","=""""","=""""","=""""",,"=""8.99245241""","=""9.5347684""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).6d""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L21117,L3674""",
"=""2288.861""","=""0.003""","=""2288.8597""","=""0.0013""","=""520""","=""""","=""""","=""""","=""""",,"=""9.30493378""","=""9.8466192""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2299.689""","=""0.003""","=""2299.6887""","=""0.0019""","=""""","=""7.6e+04""","=""7.5e-03""","=""4.5e+00""","=""-1.2""",E,"=""9.36216762""","=""9.9013023""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[5]*""","=""9/2""",8,10,,"=""u46""","=""L21117""",
"=""2302.196""","=""0.004""","=""2302.1945""","=""0.0012""","=""210""","=""""","=""""","=""""","=""""",,"=""9.30493378""","=""9.8434817""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[0]""","=""1/2""",4,2,,"=""""","=""L21117,L3674""",
"=""2305.982""","=""0.004""","=""2305.9781""","=""0.0014""","=""230""","=""""","=""""","=""""","=""""",,"=""9.36216762""","=""9.8998319""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",8,8,,"=""""","=""L21117,L3674""",
"=""2307.688""","=""0.003""","=""2307.6895""","=""0.0013""","=""95""","=""""","=""""","=""""","=""""",,"=""9.36216762""","=""9.8994331""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",8,6,,"=""""","=""L21117,L368""",
"=""2311.761""","=""0.003""","=""2311.7609""","=""0.0013""","=""230""","=""2.4e+05""","=""1.9e-02""","=""5.9e+00""","=""-1.1""",E,"=""9.37584247""","=""9.9121618""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""3/2""",4,4,,"=""u46""","=""L21117,L3674""",
"=""2313.5092""","=""0.0016""","=""2313.5021""","=""0.0012""","=""420bl*""","=""""","=""""","=""""","=""""",,"=""8.90377612""","=""9.43969178""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""3/2""",2,4,,"=""""","=""L21117,L3674""",
"=""2313.5092""","=""0.0016""","=""2313.5135""","=""0.0013""","=""420bl*""","=""""","=""""","=""""","=""""",,"=""8.86503338""","=""9.4009464""","=""5s2.5p4.(3P<1>).6p""","=""2[0]*""","=""1/2""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L21117,L3674""",
"=""2313.836""","=""0.003""","=""2313.8402""","=""0.0014""","=""230""","=""8.6e+04""","=""6.9e-03""","=""4.2e+00""","=""-1.3""",E,"=""9.36216762""","=""9.8980050""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",8,8,,"=""u46""","=""L21117,L3674""",
"=""2315.647""","=""0.003""","=""2315.6496""","=""0.0018""","=""1100""","=""2.3e+05""","=""2.3e-02""","=""1.39e+01""","=""-0.7""",E,"=""9.36216762""","=""9.8975863""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[4]*""","=""9/2""",8,10,,"=""u46""","=""L21117,L3674""",
"=""2323.440""","=""0.004""","=""2323.440""","=""0.003""","=""500""","=""8.0e+05""","=""8.6e-02""","=""3.97e+01""","=""-0.28""",D+,"=""9.5347684""","=""10.0683919""","=""5s2.5p4.(3P<2>).6d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).6f""","=""2[3]*""","=""7/2""",6,8,,"=""u46""","=""L21117,L3674""",
"=""2329.235""","=""0.003""","=""2329.2360""","=""0.0012""","=""""","=""""","=""""","=""""","=""""",,"=""9.37584247""","=""9.9081380""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L21117""",
"=""2329.931""","=""0.003""","=""2329.9310""","=""0.0015""","=""280""","=""2.0e+05""","=""3.2e-02""","=""4.9e+00""","=""-1.2""",E,"=""9.0650619""","=""9.59719868""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674""",
"=""2331.248""","=""0.003""","=""2331.2448""","=""0.0015""","=""520""","=""4.9e+05""","=""4.0e-02""","=""6.1e+00""","=""-1.1""",E,"=""9.0650619""","=""9.5968988""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,2,,"=""u46""","=""L21117,L3674""",
"=""2357.477""","=""0.004""","=""2357.4752""","=""0.0016""","=""1100""","=""7.2e+05""","=""1.21e-01""","=""1.87e+01""","=""-0.62""",D,"=""9.0650619""","=""9.5909813""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674,L22948""",
"=""2360.856""","=""0.004""","=""2360.8549""","=""0.0012""","=""220""","=""8.1e+05""","=""3.4e-02""","=""1.05e+01""","=""-0.9""",E,"=""9.30493378""","=""9.83010032""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""1/2""",4,2,,"=""u46""","=""L21117,L3674""",
"=""2365.654""","=""0.003""","=""2365.6532""","=""0.0015""","=""340""","=""""","=""""","=""""","=""""",,"=""9.32251790""","=""9.8466192""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L21117,L3674""",
"=""2370.050""","=""0.004""","=""2370.0564""","=""0.0009""","=""220""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""9.02691765""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L21117,L3674""",
"=""2370.926""","=""0.004""","=""2370.9243""","=""0.0012""","=""190""","=""""","=""""","=""""","=""""",,"=""8.99245241""","=""9.51538855""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).6d""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L21117,L3674""",
"=""2373.633""","=""0.004""","=""2373.6328""","=""0.0014""","=""150""","=""""","=""""","=""""","=""""",,"=""8.86503338""","=""9.3873728""","=""5s2.5p4.(3P<1>).6p""","=""2[0]*""","=""1/2""","=""5s2.5p4.(3P<2>).6d""","=""2[0]""","=""1/2""",2,2,,"=""""","=""L21117,L3674""",
"=""2378.371""","=""0.004""","=""2378.3648""","=""0.0013""","=""""","=""""","=""""","=""""","=""""",,"=""9.32251790""","=""9.84381806""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L21117""",
"=""2379.164""","=""0.004""","=""2379.1668""","=""0.0011""","=""""","=""""","=""""","=""""","=""""",,"=""8.34390893""","=""8.86503338""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<1>).6p""","=""2[0]*""","=""1/2""",2,2,,"=""""","=""L21117""",
"=""2385.819""","=""0.004""","=""2385.8233""","=""0.0010""","=""180""","=""""","=""""","=""""","=""""",,"=""8.50724715""","=""9.02691765""","=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""3/2""",2,4,,"=""""","=""L21117,L3674""",
"=""2389.543""","=""0.004""","=""2389.5444""","=""0.0021""","=""310""","=""""","=""""","=""""","=""""",,"=""9.29453444""","=""9.8133957""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[4]""","=""7/2""",6,8,,"=""""","=""L21117,L3674""",
"=""2398.8638""","=""0.0013""","=""2398.8636""","=""0.0009""","=""420""","=""""","=""""","=""""","=""""",,"=""9.09883006""","=""9.61567562""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).8s""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L3674,L21117""",
