obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""228.3505""","=""0.0010""","=""228.35166""","=""0.00009""","=""2200""","=""""","=""""","=""""","=""""",,"=""0.81489232""","=""6.244422""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d3.(b 4P).6p""","=""w 5D*""","=""2""",3,5,,"=""""","=""L16323""",
"=""228.3794""","=""0.0009""","=""228.38025""","=""0.00008""","=""3700""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.4288494""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d3.(b 4F).6p""","=""y 5F*""","=""1""",5,3,,"=""""","=""L16323""",
"=""228.9257""","=""0.0003""","=""228.92546""","=""0.00010""","=""2900""","=""""","=""""","=""""","=""""",,"=""0.68461317""","=""6.100533""","=""5d2.6s2""","=""a 3P""","=""0""","=""5d3.(b 4F).6p""","=""s 3D*""","=""1""",1,3,,"=""""","=""L16323""",
"=""228.9986""","=""0.0010""","=""228.99771""","=""0.00007""","=""1500""","=""""","=""""","=""""","=""""",,"=""0.56631535""","=""5.9805266""","=""5d2.6s2""","=""a 3F""","=""4""","=""5d3.(b 4F).6p""","=""w 3G*""","=""4""",9,9,,"=""""","=""L16323""",
"=""229.1766""","=""0.0010""","=""""","=""""","=""1500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""229.3477""","=""0.0010""","=""""","=""""","=""1500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""229.5587""","=""0.0010""","=""""","=""""","=""720""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""229.813""","=""0.004""","=""229.81179""","=""0.00005""","=""720i""","=""""","=""""","=""""","=""""",,"=""0.56631535""","=""5.9613475""","=""5d2.6s2""","=""a 3F""","=""4""","=""""","=""4808*""","=""3""",9,7,,"=""""","=""L16323c153""",
"=""229.8418""","=""0.0010""","=""""","=""""","=""1400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""229.9278""","=""0.0010""","=""229.92876""","=""0.00007""","=""720""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""5.6844780""","=""5d2.6s2""","=""a 3F""","=""3""","=""""","=""4585*""","=""2""",7,5,,"=""""","=""L16323""",
"=""229.9898""","=""0.0005""","=""229.98933""","=""0.00007""","=""3600""","=""""","=""""","=""""","=""""",,"=""0.56631535""","=""5.9571828""","=""5d2.6s2""","=""a 3F""","=""4""","=""5d3.(b 4F).6p""","=""x 5D*""","=""4""",9,9,,"=""""","=""L16323""",
"=""230.5052""","=""0.0003""","=""""","=""""","=""4300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""230.8750""","=""0.0010""","=""230.87547""","=""0.00006""","=""1400""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""6.0692755""","=""5d2.6s2""","=""a 1D""","=""2""","=""5d3.(b 4P).6p""","=""y 5P*""","=""2""",5,5,,"=""""","=""L16323""",
"=""231.1631""","=""0.0010""","=""""","=""""","=""700""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""231.3531""","=""0.0010""","=""""","=""""","=""1400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""231.6032""","=""0.0010""","=""""","=""""","=""2100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""231.6642""","=""0.0010""","=""231.66545""","=""0.00009""","=""2800""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""5.6440544""","=""5d2.6s2""","=""a 3F""","=""3""","=""""","=""4552*""","=""3""",7,7,,"=""""","=""L16323""",
"=""231.9923""","=""0.0010""","=""231.99311""","=""0.00005""","=""2800""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.3443051""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3F*""","=""3""",5,7,,"=""""","=""L16323""",
"=""232.0253""","=""0.0010""","=""232.02670""","=""0.00007""","=""2100""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""5.6357221""","=""5d2.6s2""","=""a 3F""","=""3""","=""""","=""4546*""","=""3""",7,7,,"=""""","=""L16323""",
"=""232.7474""","=""0.0010""","=""232.74852""","=""0.00007""","=""2000""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""5.6191502""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3F*""","=""4""",7,9,,"=""""","=""L16323""",
"=""233.1415""","=""0.0010""","=""""","=""""","=""3400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""233.4816""","=""0.0010""","=""""","=""""","=""670""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""233.6488""","=""0.0003""","=""233.64891""","=""0.00008""","=""6000""","=""""","=""""","=""""","=""""",,"=""0.56631535""","=""5.8727470""","=""5d2.6s2""","=""a 3F""","=""4""","=""5d3.(b 4F).6p""","=""y 5F*""","=""5""",9,11,,"=""""","=""L16323""",
"=""233.7409""","=""0.0012""","=""233.74197""","=""0.00007""","=""6000""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""5.5965096""","=""5d2.6s2""","=""a 3F""","=""3""","=""""","=""4514*""","=""2""",7,5,,"=""""","=""L16323""",
"=""233.8314""","=""0.0003""","=""""","=""""","=""660""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""233.9272""","=""0.0003""","=""""","=""""","=""4600""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""233.9867""","=""0.0010""","=""233.98703""","=""0.00008""","=""2000""","=""""","=""""","=""""","=""""",,"=""0.68461317""","=""5.9833769""","=""5d2.6s2""","=""a 3P""","=""0""","=""5d3.(b 4P).6p""","=""w 5D*""","=""1""",1,3,,"=""""","=""L16323""",
"=""234.1307""","=""0.0010""","=""""","=""""","=""3300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""234.2778""","=""0.0010""","=""""","=""""","=""660""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""234.3118""","=""0.0010""","=""""","=""""","=""1300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""234.5675""","=""0.0005""","=""234.56795""","=""0.00010""","=""5200""","=""""","=""""","=""""","=""""",,"=""0.81489232""","=""6.100533""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d3.(b 4F).6p""","=""s 3D*""","=""1""",3,3,,"=""""","=""L16323""",
"=""234.6283""","=""0.0003""","=""234.62847""","=""0.00008""","=""1300""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""5.9833769""","=""5d2.6s2""","=""a 1D""","=""2""","=""5d3.(b 4P).6p""","=""w 5D*""","=""1""",5,3,,"=""""","=""L16323""",
"=""234.8599""","=""0.0010""","=""""","=""""","=""650""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""235.0470""","=""0.0003""","=""""","=""""","=""3200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""235.1199""","=""0.0010""","=""235.12106""","=""0.00013""","=""1300""","=""""","=""""","=""""","=""""",,"=""1.30587212""","=""6.579079""","=""5d2.6s2""","=""a 1G""","=""4""","=""""","=""5306*""","=""4""",9,9,,"=""""","=""L16323""",
"=""235.2760""","=""0.0010""","=""235.27710""","=""0.00009""","=""5200""","=""""","=""""","=""""","=""""",,"=""0.56631535""","=""5.8360250""","=""5d2.6s2""","=""a 3F""","=""4""","=""5d3.(b 4F).6p""","=""x 5D*""","=""3""",9,7,,"=""""","=""L16323""",
"=""235.3320""","=""0.0010""","=""""","=""""","=""3200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""235.3740""","=""0.0010""","=""235.37453""","=""0.00007""","=""6400""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.2675283""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d3.(b 4P).6p""","=""t 3D*""","=""1""",5,3,,"=""""","=""L16323""",
"=""235.4030""","=""0.0010""","=""""","=""""","=""640""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""235.4226""","=""0.0003""","=""""","=""""","=""640""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""235.6101""","=""0.0010""","=""235.61070""","=""0.00005""","=""3200""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""5.9613475""","=""5d2.6s2""","=""a 1D""","=""2""","=""""","=""4808*""","=""3""",5,7,,"=""""","=""L16323""",
"=""235.6371""","=""0.0010""","=""""","=""""","=""1300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""235.6501""","=""0.0010""","=""""","=""""","=""1900""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""235.7771""","=""0.0010""","=""235.77756""","=""0.00012""","=""1900""","=""""","=""""","=""""","=""""",,"=""0.81489232""","=""6.073416""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d3.(b 4P).6p""","=""w 5D*""","=""0""",3,1,,"=""""","=""L16323""",
"=""235.8731""","=""0.0010""","=""235.87302""","=""0.00005""","=""5100""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.2563960""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d2.(a 1G).6s.(a 2G).6p""","=""w 1F*""","=""3""",5,7,,"=""""","=""L16323""",
"=""235.9621""","=""0.0010""","=""235.96338""","=""0.00007""","=""6400""","=""""","=""""","=""""","=""""",,"=""0.81489232""","=""6.0692755""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d3.(b 4P).6p""","=""y 5P*""","=""2""",3,5,,"=""""","=""L16323""",
"=""235.9801""","=""0.0010""","=""""","=""""","=""1300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""235.9991""","=""0.0010""","=""""","=""""","=""1900""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""236.1012""","=""0.0010""","=""236.10042""","=""0.00009""","=""3200""","=""""","=""""","=""""","=""""",,"=""0.68461317""","=""5.9359463""","=""5d2.6s2""","=""a 3P""","=""0""","=""5d3.(b 4P).6p""","=""y 5P*""","=""1""",1,3,,"=""""","=""L16323""",
"=""236.2012""","=""0.0003""","=""""","=""""","=""630""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""236.2742""","=""0.0010""","=""""","=""""","=""630""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""236.3268""","=""0.0003""","=""""","=""""","=""2500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""236.3952""","=""0.0010""","=""236.39472""","=""0.00004""","=""5000""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.2447956""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d3.(b 2G).6p""","=""u 3F*""","=""2""",5,5,,"=""""","=""L16323""",
"=""236.4112""","=""0.0010""","=""236.41046""","=""0.00012""","=""6300""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""5.943546""","=""5d2.6s2""","=""a 1D""","=""2""","=""""","=""4794*""","=""2""",5,5,,"=""""","=""L16323""",
"=""236.6173""","=""0.0010""","=""""","=""""","=""630""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""236.7088""","=""0.0005""","=""236.70807""","=""0.00007""","=""5600""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""5.9369518""","=""5d2.6s2""","=""a 1D""","=""2""","=""""","=""4788*""","=""3""",5,7,,"=""""","=""L16323""",
"=""236.7537""","=""0.0003""","=""236.75352""","=""0.00009""","=""5000""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""5.9359463""","=""5d2.6s2""","=""a 1D""","=""2""","=""5d3.(b 4P).6p""","=""y 5P*""","=""1""",5,3,,"=""""","=""L16323""",
"=""236.7923""","=""0.0010""","=""""","=""""","=""620""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.1164""","=""0.0010""","=""""","=""""","=""620""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.1644""","=""0.0010""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.2264""","=""0.0010""","=""""","=""""","=""1900""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.2644""","=""0.0010""","=""237.26447""","=""0.00010""","=""3700""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""5.5177602""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d3.(b 4F).6p""","=""y 5F*""","=""2""",7,5,,"=""""","=""L16323""",
"=""237.2954""","=""0.0010""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.3845""","=""0.0010""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.4255""","=""0.0003""","=""237.42539""","=""0.00009""","=""4900""","=""""","=""""","=""""","=""""",,"=""0.68461317""","=""5.9066411""","=""5d2.6s2""","=""a 3P""","=""0""","=""""","=""4764*""","=""1""",1,3,,"=""""","=""L16323""",
"=""237.4911""","=""0.0003""","=""237.49117""","=""0.00007""","=""9200""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""5.5127719""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d3.(b 4P).6p""","=""t 3D*""","=""3""",7,7,,"=""""","=""L16323""",
"=""237.5241""","=""0.0003""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.6662""","=""0.0003""","=""237.66619""","=""0.00007""","=""3700""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.2167368""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d2.(a 3P).6s.(a 2P).6p""","=""w 3P*""","=""2""",5,5,,"=""""","=""L16323""",
"=""237.7185""","=""0.0010""","=""""","=""""","=""610""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.7962""","=""0.0003""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.8197""","=""0.0003""","=""237.81938""","=""0.00007""","=""2400""","=""""","=""""","=""""","=""""",,"=""1.30587212""","=""6.5192487""","=""5d2.6s2""","=""a 1G""","=""4""","=""5d3.(b 4F).6p""","=""t 3F*""","=""4""",9,9,,"=""""","=""L16323""",
"=""237.8706""","=""0.0010""","=""""","=""""","=""1800""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.8889""","=""0.0003""","=""237.88888""","=""0.00006""","=""9200""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.2118535""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d3.(b 4P).6p""","=""v 3P*""","=""1""",5,3,,"=""""","=""L16323""",
"=""237.9046""","=""0.0010""","=""""","=""""","=""610""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.9239""","=""0.0003""","=""""","=""""","=""610""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.9536""","=""0.0010""","=""""","=""""","=""2400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""237.9651""","=""0.0003""","=""""","=""""","=""2400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""238.0442""","=""0.0003""","=""""","=""""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""238.2236""","=""0.0010""","=""""","=""""","=""610""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""238.3707""","=""0.0003""","=""238.37034""","=""0.00010""","=""9100""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""5.9004259""","=""5d2.6s2""","=""a 1D""","=""2""","=""""","=""4759*""","=""3""",5,7,,"=""""","=""L16323""",
"=""238.5194""","=""0.0003""","=""""","=""""","=""9100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""238.6741""","=""0.0003""","=""""","=""""","=""600""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""238.7290""","=""0.0003""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""238.7428""","=""0.0010""","=""""","=""""","=""600""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""238.8108""","=""0.0010""","=""238.81064""","=""0.00010""","=""3000""","=""""","=""""","=""""","=""""",,"=""1.11384493""","=""6.305582""","=""5d2.6s2""","=""a 3P""","=""2""","=""5d3.(b 4P).6p""","=""w 5D*""","=""3""",5,7,,"=""""","=""L16323""",
"=""238.9228""","=""0.0010""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""239.0928""","=""0.0010""","=""239.09368""","=""0.00004""","=""2400""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.1855909""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d3.(b 2G).6p""","=""u 3F*""","=""3""",5,7,,"=""""","=""L16323""",
"=""239.1523""","=""0.0003""","=""""","=""""","=""4800""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""239.5702""","=""0.0003""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""239.7710""","=""0.0010""","=""239.77064""","=""0.00009""","=""2400""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""5.8700491""","=""5d2.6s2""","=""a 1D""","=""2""","=""""","=""4735*""","=""2""",5,5,,"=""""","=""L16323""",
"=""239.7940""","=""0.0010""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""239.8295""","=""0.0003""","=""""","=""""","=""5900""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""239.8510""","=""0.0003""","=""239.85075""","=""0.00007""","=""12000""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""5.4614133""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d3.(b 2G).6p""","=""v 1F*""","=""3""",7,7,,"=""""","=""L16323""",
"=""239.8851""","=""0.0003""","=""239.88501""","=""0.00008""","=""5900""","=""""","=""""","=""""","=""""",,"=""0.81489232""","=""5.9833769""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d3.(b 4P).6p""","=""w 5D*""","=""1""",3,3,,"=""""","=""L16323""",
"=""239.9874""","=""0.0003""","=""""","=""""","=""3500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
