obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""309.1027""","=""0.002""","=""309.1028""","=""0.0020""","=""5*""","=""""","=""""","=""""","=""""",,"=""8.283619""","=""12.29472""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3P""","=""0""",3,1,,"=""""","=""L2771""",
"=""311.1716""","=""0.0010""","=""311.1715""","=""0.0009""","=""5*""","=""""","=""""","=""""","=""""",,"=""7.693683""","=""11.678116""","=""1s2.2s.3d""","=""3D""","=""3""","=""1s2.2p.3d""","=""3D*""","=""3""",7,7,,"=""""","=""L4743""",
"=""311.1716""","=""0.0010""","=""311.1715""","=""0.0009""","=""5*""","=""""","=""""","=""""","=""""",,"=""7.693683""","=""11.678116""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3d""","=""3D*""","=""3""",5,7,,"=""""","=""L4743""",
"=""311.1820""","=""0.0010""","=""311.1824""","=""0.0008""","=""5*""","=""""","=""""","=""""","=""""",,"=""7.693683""","=""11.677977""","=""1s2.2s.3d""","=""3D""","=""3""","=""1s2.2p.3d""","=""3D*""","=""2""",7,5,,"=""""","=""L4743""",
"=""311.1820""","=""0.0010""","=""311.1823""","=""0.0008""","=""5*""","=""""","=""""","=""""","=""""",,"=""7.6936830""","=""11.677977""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3d""","=""3D*""","=""2""",3,5,,"=""""","=""L4743""",
"=""311.1820""","=""0.0010""","=""311.1824""","=""0.0008""","=""5*""","=""""","=""""","=""""","=""""",,"=""7.693683""","=""11.677977""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3d""","=""3D*""","=""2""",5,5,,"=""""","=""L4743""",
"=""311.1888""","=""0.0010""","=""311.1892""","=""0.0008""","=""7*""","=""""","=""""","=""""","=""""",,"=""7.6936830""","=""11.677889""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3d""","=""3D*""","=""1""",3,3,,"=""""","=""L4743""",
"=""311.1888""","=""0.0010""","=""311.1892""","=""0.0008""","=""7*""","=""""","=""""","=""""","=""""",,"=""7.693683""","=""11.677889""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3d""","=""3D*""","=""1""",5,3,,"=""""","=""L4743""",
"=""311.1970""","=""0.002""","=""311.1971""","=""0.0021""","=""2bl*""","=""""","=""""","=""""","=""""",,"=""[8.687002]""","=""12.67111""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2p.5p""","=""3P""","=""2""",5,5,,"=""""","=""L2771""",
"=""311.1970""","=""0.002""","=""311.1971""","=""0.0021""","=""2bl*""","=""""","=""""","=""""","=""""",,"=""[8.687002]""","=""12.67111""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.5p""","=""3P""","=""2""",3,5,,"=""""","=""L2771""",
"=""311.2137""","=""0.002""","=""311.2137""","=""0.0021""","=""2bl*""","=""""","=""""","=""""","=""""",,"=""[8.687002]""","=""12.67089""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2p.5p""","=""3P""","=""1""",5,3,,"=""""","=""L2771""",
"=""311.2137""","=""0.002""","=""311.2137""","=""0.0021""","=""2bl*""","=""""","=""""","=""""","=""""",,"=""[8.687002]""","=""12.67089""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.5p""","=""3P""","=""1""",3,3,,"=""""","=""L2771""",
"=""311.2137""","=""0.002""","=""311.2137""","=""0.0020""","=""2bl*""","=""""","=""""","=""""","=""""",,"=""[8.687002]""","=""12.67089""","=""1s2.2s.5p""","=""3P*""","=""0""","=""1s2.2p.5p""","=""3P""","=""1""",1,3,,"=""""","=""L2771""",
"=""311.2323""","=""0.002""","=""311.2322""","=""0.0020""","=""3*""","=""""","=""""","=""""","=""""",,"=""[8.687002]""","=""12.67066""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.5p""","=""3P""","=""0""",3,1,,"=""""","=""L2771""",
"=""312.0755""","=""0.002""","=""312.0744""","=""0.0019""","=""2*""","=""""","=""""","=""""","=""""",,"=""8.423691""","=""12.39660""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2p.4d""","=""3D*""","=""3""",5,7,,"=""""","=""L2771""",
"=""312.0755""","=""0.002""","=""312.0747""","=""0.0019""","=""2*""","=""""","=""""","=""""","=""""",,"=""8.423695""","=""12.39660""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2p.4d""","=""3D*""","=""3""",7,7,,"=""""","=""L2771""",
"=""312.0873""","=""0.002""","=""312.0871""","=""0.0019""","=""2bl*""","=""""","=""""","=""""","=""""",,"=""8.423689""","=""12.396432""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2p.4d""","=""3D*""","=""2""",3,5,,"=""""","=""L2771""",
"=""312.0873""","=""0.002""","=""312.0873""","=""0.0019""","=""2bl*""","=""""","=""""","=""""","=""""",,"=""8.423691""","=""12.396432""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2p.4d""","=""3D*""","=""2""",5,5,,"=""""","=""L2771""",
"=""312.0873""","=""0.002""","=""312.0876""","=""0.0019""","=""2bl*""","=""""","=""""","=""""","=""""",,"=""8.423695""","=""12.396432""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2p.4d""","=""3D*""","=""2""",7,5,,"=""""","=""L2771""",
"=""312.0925""","=""0.002""","=""312.0933""","=""0.0019""","=""3*""","=""""","=""""","=""""","=""""",,"=""8.423689""","=""12.39635""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2p.4d""","=""3D*""","=""1""",3,3,,"=""""","=""L2771""",
"=""312.0925""","=""0.002""","=""312.0935""","=""0.0019""","=""3*""","=""""","=""""","=""""","=""""",,"=""8.423691""","=""12.39635""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2p.4d""","=""3D*""","=""1""",5,3,,"=""""","=""L2771""",
"=""312.5899""","=""0.002""","=""312.590""","=""0.003""","=""3bl*""","=""""","=""""","=""""","=""""",,"=""8.460811""","=""12.42716?""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2p.4f""","=""3F""","=""4""",7,9,,"=""""","=""L2771""",
"=""312.5899""","=""0.002""","=""312.590""","=""0.003""","=""3bl*""","=""""","=""""","=""""","=""""",,"=""8.46081""","=""12.42716?""","=""1s2.2s.4f""","=""3F*""","=""4""","=""1s2.2p.4f""","=""3F""","=""4""",9,9,,"=""""","=""L2771""",
"=""312.6025""","=""0.002""","=""312.6025""","=""0.0022""","=""3bl*""","=""""","=""""","=""""","=""""",,"=""8.460811""","=""12.42700?""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2p.4f""","=""3F""","=""3""",7,7,,"=""""","=""L2771""",
"=""312.6025""","=""0.002""","=""312.6025""","=""0.0022""","=""3bl*""","=""""","=""""","=""""","=""""",,"=""8.460811""","=""12.42700?""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2p.4f""","=""3F""","=""3""",5,7,,"=""""","=""L2771""",
"=""312.6025""","=""0.002""","=""312.602""","=""0.003""","=""3bl*""","=""""","=""""","=""""","=""""",,"=""8.46081""","=""12.42700?""","=""1s2.2s.4f""","=""3F*""","=""4""","=""1s2.2p.4f""","=""3F""","=""3""",9,7,,"=""""","=""L2771""",
"=""313.5671""","=""0.002""","=""313.5672""","=""0.0020""","=""5bl""","=""""","=""""","=""""","=""""",,"=""8.771885""","=""12.72588?""","=""1s2.2s.5f""","=""1F*""","=""3""","=""1s2.2p.5f""","=""1F""","=""3""",7,7,,"=""""","=""L2771""",
"=""313.697""","=""0.003""","=""313.696""","=""0.003""","=""3""","=""""","=""""","=""""","=""""",,"=""5.27744322""","=""9.22981""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.12d""","=""1D""","=""2""",3,5,,"=""""","=""L3514""",
"=""313.9594""","=""0.002""","=""313.9595""","=""0.0020""","=""7""","=""""","=""""","=""""","=""""",,"=""8.460843""","=""12.40989?""","=""1s2.2s.4f""","=""1F*""","=""3""","=""1s2.2p.4f""","=""1F""","=""3""",7,7,,"=""""","=""L2771""",
"=""314.6336""","=""0.002""","=""314.6336""","=""0.0020""","=""5""","=""""","=""""","=""""","=""""",,"=""8.895391""","=""12.83598""","=""1s2.2s.6p""","=""1P*""","=""1""","=""1s2.2p.6p""","=""1P""","=""1""",3,3,,"=""""","=""L2771""",
"=""315.099""","=""0.003""","=""315.099""","=""0.003""","=""4""","=""""","=""""","=""""","=""""",,"=""5.27744322""","=""9.21221""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.11d""","=""1D""","=""2""",3,5,,"=""""","=""L3514""",
"=""316.1683""","=""0.002""","=""316.1682""","=""0.0020""","=""9""","=""""","=""""","=""""","=""""",,"=""8.693845""","=""12.615308""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2p.5p""","=""1P""","=""1""",3,3,,"=""""","=""L2771""",
"=""316.476""","=""0.003""","=""316.475""","=""0.003""","=""1""","=""""","=""""","=""""","=""""",,"=""5.27744322""","=""9.19510""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.11s""","=""1S""","=""0""",3,1,,"=""""","=""L3514""",
"=""316.9519""","=""0.002""","=""316.9519""","=""0.0020""","=""6""","=""""","=""""","=""""","=""""",,"=""5.27744322""","=""9.189210""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.10d""","=""1D""","=""2""",3,5,,"=""""","=""L2771""",
"=""318.826""","=""0.003""","=""318.826""","=""0.003""","=""3""","=""""","=""""","=""""","=""""",,"=""5.27744322""","=""9.16621""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.10s""","=""1S""","=""0""",3,1,,"=""""","=""L3514""",
"=""319.4753""","=""0.002""","=""319.4735""","=""0.0009""","=""8""","=""5.08e+06""","=""1.30e-02""","=""4.09e-01""","=""-1.410""",B,"=""5.27744322""","=""9.158335""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.9d""","=""1D""","=""2""",3,5,,"=""u28""","=""L2771""",
"=""320.9527""","=""0.0010""","=""320.9524""","=""0.0008""","=""11""","=""""","=""""","=""""","=""""",,"=""8.311256""","=""12.174265""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1P""","=""1""",3,3,,"=""""","=""L2031""",
"=""322.132""","=""0.003""","=""322.132""","=""0.003""","=""4""","=""1.14e+06""","=""5.91e-04""","=""1.88e-02""","=""-2.751""",B,"=""5.27744322""","=""9.12630""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.9s""","=""1S""","=""0""",3,1,,"=""u28""","=""L3514""",
"=""323.0552""","=""0.0010""","=""323.0551""","=""0.0009""","=""9""","=""7.16e+06""","=""1.87e-02""","=""5.96e-01""","=""-1.252""",B,"=""5.27744322""","=""9.115308""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.8d""","=""1D""","=""2""",3,5,,"=""u28""","=""L4743""",
"=""326.9980""","=""0.002""","=""326.9981""","=""0.0020""","=""6""","=""1.52e+06""","=""8.11e-04""","=""2.62e-02""","=""-2.614""",B,"=""5.27744322""","=""9.069031""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.8s""","=""1S""","=""0""",3,1,,"=""u28""","=""L2771""",
"=""328.3851""","=""0.0010""","=""328.3846""","=""0.0006""","=""10""","=""1.06e+07""","=""2.85e-02""","=""9.23e-01""","=""-1.069""",B,"=""5.27744322""","=""9.053022""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.7d""","=""1D""","=""2""",3,5,,"=""u28""","=""L4743""",
"=""332.1967""","=""0.0010""","=""332.1969""","=""0.0007""","=""35""","=""1.70e+07""","=""8.44e-02""","=""9.23e-01""","=""-1.074""",B,"=""2.724963""","=""6.457214""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.3s""","=""3S""","=""1""",1,3,,"=""T7096c74""","=""L4743""",
"=""332.2035""","=""0.0010""","=""332.2036""","=""0.0006""","=""40""","=""5.10e+07""","=""8.44e-02""","=""2.77e+00""","=""-0.596""",B,"=""2.7250394""","=""6.457214""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3s""","=""3S""","=""1""",3,3,,"=""T7096c74""","=""L4743""",
"=""332.2296""","=""0.0010""","=""332.2294""","=""0.0007""","=""45""","=""8.51e+07""","=""8.45e-02""","=""4.62e+00""","=""-0.374""",B,"=""2.725329""","=""6.457214""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3s""","=""3S""","=""1""",5,3,,"=""T7096c74""","=""L4743""",
"=""334.6392""","=""0.002""","=""334.6392""","=""0.0020""","=""8bl""","=""2.10e+06""","=""1.18e-03""","=""3.89e-02""","=""-2.452""",B,"=""5.27744322""","=""8.982454""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.7s""","=""1S""","=""0""",3,1,,"=""u28""","=""L2771""",
"=""336.8600""","=""0.0010""","=""336.8617""","=""0.0007""","=""11""","=""1.64e+07""","=""4.66e-02""","=""1.55e+00""","=""-0.855""",B,"=""5.27744322""","=""8.958010""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.6d""","=""1D""","=""2""",3,5,,"=""u28""","=""L4743""",
"=""345.2361""","=""0.0010""","=""345.2361""","=""0.0008""","=""1""","=""""","=""""","=""""","=""""",,"=""7.98810393""","=""11.579391""","=""1s2.2s.3d""","=""1D""","=""2""","=""1s2.2p.3d""","=""1D*""","=""2""",5,5,,"=""""","=""L4743""",
"=""345.6173""","=""0.0010""","=""345.6172""","=""0.0006""","=""17""","=""""","=""""","=""""","=""""",,"=""7.4622919""","=""11.049619""","=""1s2.2s.3p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",3,3,,"=""""","=""L4743""",
"=""347.7559""","=""0.0010""","=""347.7559""","=""0.0010""","=""11""","=""3.11e+06""","=""1.88e-03""","=""6.45e-02""","=""-2.249""",B,"=""5.27744322""","=""8.842708""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.6s""","=""1S""","=""0""",3,1,,"=""u28""","=""L4743""",
"=""351.6544""","=""0.0010""","=""351.6551""","=""0.0004""","=""17""","=""2.74e+07""","=""8.47e-02""","=""2.94e+00""","=""-0.595""",B,"=""5.27744322""","=""8.803176""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.5d""","=""1D""","=""2""",3,5,,"=""u28""","=""L4743""",
"=""356.2327""","=""0.002""","=""356.2334""","=""0.0011""","=""5""","=""""","=""""","=""""","=""""",,"=""8.693845""","=""12.174265""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1P""","=""1""",3,3,,"=""""","=""L2771""",
"=""373.7360""","=""0.0010""","=""373.7361""","=""0.0010""","=""13""","=""5.08e+06""","=""3.55e-03""","=""1.31e-01""","=""-1.97""",B,"=""5.27744322""","=""8.594870""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.5s""","=""1S""","=""0""",3,1,,"=""u28""","=""L4743""",
"=""381.4536""","=""0.0010""","=""381.4536""","=""0.0010""","=""22""","=""4.87e+07""","=""1.77e-01""","=""6.67e+00""","=""-0.275""",B,"=""5.27744322""","=""8.527752""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.4d""","=""1D""","=""2""",3,5,,"=""u28""","=""L4743""",
"=""386.6226""","=""0.0010""","=""386.6226""","=""0.0007""","=""3""","=""""","=""""","=""""","=""""",,"=""7.401235""","=""10.608089""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3s""","=""3P*""","=""2""",3,5,,"=""""","=""L483""",
"=""386.6519""","=""0.0010""","=""386.6523""","=""0.0007""","=""5""","=""""","=""""","=""""","=""""",,"=""7.401482""","=""10.608089""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3s""","=""3P*""","=""2""",5,5,,"=""""","=""L483""",
"=""386.6609""","=""0.0010""","=""386.6613""","=""0.0009""","=""1""","=""""","=""""","=""""","=""""",,"=""7.401063""","=""10.607596""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3s""","=""3P*""","=""1""",1,3,,"=""""","=""L483""",
"=""386.6818""","=""0.0010""","=""386.6821""","=""0.0007""","=""2""","=""""","=""""","=""""","=""""",,"=""7.401235""","=""10.607596""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3s""","=""3P*""","=""1""",3,3,,"=""""","=""L483""",
"=""386.7121""","=""0.0010""","=""386.7118""","=""0.0009""","=""3*""","=""""","=""""","=""""","=""""",,"=""7.401482""","=""10.607596""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3s""","=""3P*""","=""1""",5,3,,"=""""","=""L483""",
"=""386.7121""","=""0.0010""","=""386.7133""","=""0.0012""","=""3*""","=""""","=""""","=""""","=""""",,"=""7.401235""","=""10.607337""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3s""","=""3P*""","=""0""",3,1,,"=""""","=""L483""",
"=""425.425""","=""0.003""","=""425.4184""","=""0.0011""","=""6*""","=""""","=""""","=""""","=""""",,"=""7.693683""","=""10.608089""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3s""","=""3P*""","=""2""",5,5,,"=""""","=""L7412""",
"=""425.425""","=""0.003""","=""425.4184""","=""0.0011""","=""6*""","=""""","=""""","=""""","=""""",,"=""7.6936830""","=""10.608089""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3s""","=""3P*""","=""2""",3,5,,"=""""","=""L7412""",
"=""425.425""","=""0.003""","=""425.4184""","=""0.0011""","=""6*""","=""""","=""""","=""""","=""""",,"=""7.693683""","=""10.608089""","=""1s2.2s.3d""","=""3D""","=""3""","=""1s2.2p.3s""","=""3P*""","=""2""",7,5,,"=""""","=""L7412""",
"=""425.496""","=""0.003""","=""425.4905""","=""0.0009""","=""5*""","=""""","=""""","=""""","=""""",,"=""7.693683""","=""10.607596""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3s""","=""3P*""","=""1""",5,3,,"=""""","=""L7412""",
"=""425.496""","=""0.003""","=""425.4904""","=""0.0009""","=""5*""","=""""","=""""","=""""","=""""",,"=""7.6936830""","=""10.607596""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3s""","=""3P*""","=""1""",3,3,,"=""""","=""L7412""",
"=""425.532""","=""0.003""","=""425.5283""","=""0.0016""","=""2*""","=""""","=""""","=""""","=""""",,"=""7.6936830""","=""10.607337""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3s""","=""3P*""","=""0""",3,1,,"=""""","=""L7412""",
"=""440.9173""","=""0.0010""","=""440.9174""","=""0.0004""","=""19""","=""1.01e+07""","=""9.81e-03""","=""4.27e-01""","=""-1.531""",B,"=""5.27744322""","=""8.089403""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.4s""","=""1S""","=""0""",3,1,,"=""u28""","=""L4743""",
"=""452.7678""","=""0.002""","=""452.7675""","=""0.0010""","=""7""","=""""","=""""","=""""","=""""",,"=""8.311256""","=""11.049619""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",3,3,,"=""""","=""L2771""",
"=""""","=""""","=""454.9330""","=""0.0014""","=""""","=""1.65e-04""","=""2.56e-12""","=""1.08e+02""","=""-11.59""",B,"=""0.00000000""","=""2.725329""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.2p""","=""3P*""","=""2""",1,5,M2,"=""T7096c75""","=""""",
"=""454.9813""","=""0.0002""","=""454.98131""","=""0.00021""","=""""","=""4.2e-01""","=""3.9e-09""","=""5.9e-08""","=""-8.40""",E,"=""0.00000000""","=""2.7250394""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.2p""","=""3P*""","=""1""",1,3,,"=""T7096c74""","=""L7430""",
"=""457.394756""","=""0.000029""","=""457.394754""","=""0.000021""","=""30""","=""7.62e+07""","=""3.98e-01""","=""1.80e+01""","=""0.078""",B,"=""5.27744322""","=""7.98810393""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.3d""","=""1D""","=""2""",3,5,,"=""T7096c74""","=""L21345,L4743""",
"=""471.069""","=""0.002""","=""471.0709""","=""0.0016""","=""2*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""9.089179""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.8p""","=""3P*""","=""0""",3,1,,"=""""","=""L483""",
"=""471.069""","=""0.002""","=""471.0711""","=""0.0011""","=""2*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""9.089177""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.8p""","=""3P*""","=""1""",3,3,,"=""""","=""L483""",
"=""471.069""","=""0.002""","=""471.0713""","=""0.0009""","=""2*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""9.089176""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.8p""","=""3P*""","=""2""",3,5,,"=""""","=""L483""",
"=""485.051""","=""0.002""","=""485.0508""","=""0.0007""","=""3*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""9.013321""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""2""",3,5,,"=""""","=""L483""",
"=""485.051""","=""0.002""","=""485.0508""","=""0.0009""","=""3*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""9.013321""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""1""",3,3,,"=""""","=""L483""",
"=""485.051""","=""0.002""","=""485.0510""","=""0.0014""","=""3*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""9.013320""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""0""",3,1,,"=""""","=""L483""",
"=""""","=""""","=""485.7401""","=""0.0019""","=""""","=""1.03e-06""","=""1.09e-14""","=""1.31e-08""","=""-13.96""",B,"=""2.724963""","=""5.27744322""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.2p""","=""1P*""","=""1""",1,3,M1,"=""T7096c75""","=""L5964""",
"=""""","=""""","=""485.75463""","=""0.00024""","=""""","=""2.75e-07""","=""9.73e-16""","=""1.99e-06""","=""-14.53""",B,"=""2.7250394""","=""5.27744322""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.2p""","=""1P*""","=""1""",3,3,E2,"=""T7096c75""","=""""",
"=""""","=""""","=""485.75463""","=""0.00024""","=""""","=""7.68e-07""","=""2.72e-15""","=""9.79e-09""","=""-14.09""",B,"=""2.7250394""","=""5.27744322""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.2p""","=""1P*""","=""1""",3,3,M1,"=""T7096c75""","=""L5964""",
"=""""","=""""","=""485.8097""","=""0.0017""","=""""","=""2.41e-07""","=""5.12e-16""","=""1.75e-06""","=""-14.59""",B,"=""2.725329""","=""5.27744322""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.2p""","=""1P*""","=""1""",5,3,E2,"=""T7096c75""","=""""",
"=""""","=""""","=""485.8097""","=""0.0017""","=""""","=""1.28e-06""","=""2.72e-15""","=""1.63e-08""","=""-13.87""",B,"=""2.725329""","=""5.27744322""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.2p""","=""1P*""","=""1""",5,3,M1,"=""T7096c75""","=""L5964""",
"=""508.917""","=""0.002""","=""508.9132""","=""0.0008""","=""5*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""8.893468""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""2""",3,5,,"=""""","=""L483""",
"=""508.917""","=""0.002""","=""508.9132""","=""0.0008""","=""5*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""8.893468""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""1""",3,3,,"=""""","=""L483""",
"=""508.917""","=""0.002""","=""508.9137""","=""0.0013""","=""5*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""8.893466""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""0""",3,1,,"=""""","=""L483""",
"=""""","=""""","=""525.154""","=""0.014""","=""""","=""3.1e+05""","=""3.9e-03""","=""6.7e-02""","=""-2.41""",C,"=""6.779127""","=""[9.14004]""","=""1s2.2s.3s""","=""1S""","=""0""","=""1s2.2s.9p""","=""1P*""","=""1""",1,3,,"=""u28""","=""""",
"=""526.2989""","=""0.002""","=""526.2992""","=""0.0014""","=""5""","=""""","=""""","=""""","=""""",,"=""8.693845""","=""11.049619""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",3,3,,"=""""","=""L2771""",
"=""""","=""""","=""536.701""","=""0.014""","=""""","=""3.7e+05""","=""4.8e-03""","=""8.4e-02""","=""-2.32""",C,"=""6.779127""","=""[9.08924]""","=""1s2.2s.3s""","=""1S""","=""0""","=""1s2.2s.8p""","=""1P*""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""554.802""","=""0.015""","=""""","=""5.46e+05""","=""7.56e-03""","=""1.38e-01""","=""-2.122""",C,"=""6.779127""","=""[9.01387]""","=""1s2.2s.3s""","=""1S""","=""0""","=""1s2.2s.7p""","=""1P*""","=""1""",1,3,,"=""u28""","=""""",
"=""555.93""","=""0.10""","=""556.036""","=""0.003""","=""*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""[8.687002]""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.5p""","=""3P*""","=""0""",3,1,,"=""""","=""L2031""",
"=""555.93""","=""0.10""","=""556.036""","=""0.005""","=""*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""[8.687002]""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.5p""","=""3P*""","=""2""",3,5,,"=""""","=""L2031""",
"=""555.93""","=""0.10""","=""556.036""","=""0.005""","=""*""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""[8.687002]""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.5p""","=""3P*""","=""1""",3,3,,"=""""","=""L2031""",
"=""585.863""","=""0.002""","=""585.8635""","=""0.0021""","=""3""","=""6.99e+05""","=""1.08e-02""","=""2.08e-01""","=""-1.967""",C,"=""6.779127""","=""8.895391""","=""1s2.2s.3s""","=""1S""","=""0""","=""1s2.2s.6p""","=""1P*""","=""1""",1,3,,"=""u28""","=""L483""",
"=""""","=""""","=""593.935""","=""0.018""","=""""","=""1.2e+05""","=""3.8e-04""","=""3.7e-02""","=""-2.72""",D,"=""7.0525370""","=""[9.14004]""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.9p""","=""1P*""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""608.748""","=""0.019""","=""""","=""1.4e+05""","=""4.8e-04""","=""4.8e-02""","=""-2.62""",D,"=""7.0525370""","=""[9.08924]""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.8p""","=""1P*""","=""1""",5,3,,"=""u28""","=""""",
