obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""560.107""","=""560.10+""","=""30""","=""""","=""""","=""""","=""""",,"=""3.44465?""","=""5.658246""","=""""","=""277*""","=""11/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""9/2""",12,10,,"=""""","=""L7606,L3475""",
"=""560.7061""","=""560.701+""","=""9c""","=""""","=""""","=""""","=""""",,"=""2.155232""","=""4.366468""","=""5d3.6s2""","=""a 2F""","=""7/2""","=""""","=""352*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""561.9270""","=""561.929+""","=""9c*""","=""""","=""""","=""""","=""""",,"=""2.895702""","=""5.102106""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""1/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""1/2""",2,2,,"=""""","=""L7593,L3475""",
"=""561.9270""","=""561.925+""","=""9c*""","=""""","=""""","=""""","=""""",,"=""3.722154""","=""5.928572""","=""""","=""300*""","=""9/2""","=""5d3.6s.(5F).7s""","=""e 4F""","=""7/2""",10,8,,"=""""","=""L7593,L3475""",
"=""562.2244""","=""562.226+""","=""40""","=""6.0e+05""","=""3.55e-03""","=""5.3e-01""","=""-1.55""",B+,"=""1.516917""","=""3.722154""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""""","=""300*""","=""9/2""",8,10,,"=""T4976""","=""L7593,L3475""",
"=""562.976""","=""562.974+""","=""13""","=""""","=""""","=""""","=""""",,"=""3.250819""","=""5.453126""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""5/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""563.7274""","=""563.727+""","=""20""","=""3.6e+05""","=""1.7e-03""","=""1.28e-01""","=""-2.16""",C+,"=""1.357654""","=""3.557021""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""""","=""286*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""564.1744""","=""564.176+""","=""40""","=""4.9e+05""","=""3.1e-03""","=""3.5e-01""","=""-1.73""",C+,"=""1.595177""","=""3.792794""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""""","=""305*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""564.7478""","=""564.747+""","=""150""","=""1.43e+06""","=""9.1e-03""","=""1.01e+00""","=""-1.26""",B+,"=""1.147279""","=""3.342671""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""""","=""269*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""566.6473""","=""566.647+""","=""130""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""2.437254""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""3/2""",6,4,,"=""""","=""L7593,L3475""",
"=""568.9825""","=""568.982+""","=""30""","=""""","=""""","=""""","=""""",,"=""2.135562""","=""4.314614""","=""5d3.6s2""","=""a 2F""","=""5/2""","=""""","=""347*""","=""7/2""",6,8,,"=""""","=""L7593,L3475""",
"=""570.0823""","=""570.082+""","=""40""","=""4.2e+05""","=""2.03e-03""","=""2.29e-01""","=""-1.91""",B,"=""1.147279""","=""3.322127""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""570.5889""","=""570.590+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.795591""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""5d3.6s.(3G).6p""","=""y 4G*?""","=""7/2""",10,8,,"=""""","=""L7593,L3475""",
"=""570.7863""","=""570.785+""","=""25""","=""""","=""""","=""""","=""""",,"=""3.097355""","=""5.269526""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""7/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""571.6827""","=""571.681+""","=""30""","=""""","=""""","=""""","=""""",,"=""1.325431""","=""3.494197""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""""","=""281*""","=""7/2""",10,8,,"=""""","=""L7593,L3475""",
"=""571.8119""","=""571.814+""","=""8""","=""1.01e+05""","=""5.0e-04""","=""7.5e-02""","=""-2.40""",C,"=""1.516917""","=""3.685176""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""""","=""297*""","=""7/2""",8,8,,"=""T4976""","=""L7593,L3475""",
"=""574.8301""","=""574.828+""","=""23""","=""""","=""""","=""""","=""""",,"=""3.296235""","=""5.453126""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""7/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""7/2""",8,8,,"=""""","=""L7593,L3475""",
"=""575.7407""","=""575.739+""","=""30""","=""""","=""""","=""""","=""""",,"=""3.226409""","=""5.379886""","=""5d4.(3G).6s""","=""a 4G""","=""11/2""","=""""","=""433*""","=""9/2""",12,10,,"=""""","=""L7593,L3475""",
"=""576.3212""","=""576.322+""","=""15h""","=""""","=""""","=""""","=""""",,"=""3.005801""","=""5.157102""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""3/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""3/2""",4,4,,"=""""","=""L7593,L3475""",
"=""576.8160""","=""576.814+""","=""25""","=""3.00e+05""","=""1.0e-03""","=""1.14e-01""","=""-2.22""",B,"=""1.147279""","=""3.296744""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""576.9513""","=""576.951+""","=""30c""","=""2.6e+05""","=""1.75e-03""","=""1.99e-01""","=""-1.98""",B,"=""1.147279""","=""3.296235""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""577.3532""","=""577.352+""","=""10""","=""""","=""""","=""""","=""""",,"=""3.122061""","=""5.269526""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""5/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""577.8370""","=""577.835+""","=""130""","=""""","=""""","=""""","=""""",,"=""0.750032""","=""2.895702""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""1/2""",2,2,,"=""""","=""L7593,L3475""",
"=""578.1620""","=""578.158+""","=""25""","=""""","=""""","=""""","=""""",,"=""2.559845""","=""4.704313""","=""5d4.(3H).6s""","=""a 4H""","=""7/2""","=""5d3.6s.(3H).6p""","=""z 4I*?""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""578.2309""","=""578.229+""","=""90""","=""3.3e+05""","=""2.5e-03""","=""1.9e-01""","=""-2.00""",C+,"=""0.752449""","=""2.896654""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""581.2715""","=""581.271+""","=""130""","=""5.7e+05""","=""2.15e-03""","=""3.3e-01""","=""-1.76""",B,"=""0.491463""","=""2.624449""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""5/2""",8,6,,"=""T4976""","=""L7593,L3475""",
"=""581.8123""","=""581.812+""","=""25""","=""""","=""""","=""""","=""""",,"=""3.322127""","=""5.453126""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""7/2""",6,8,,"=""""","=""L7593,L3475""",
"=""584.5559""","=""584.553+""","=""45c""","=""""","=""""","=""""","=""""",,"=""1.209958""","=""3.330966""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""1/2""",2,2,,"=""""","=""L7593,L3475""",
"=""585.1300""","=""585.127+""","=""13""","=""2.75e+05""","=""1.13e-03""","=""2.18e-01""","=""-1.95""",B,"=""1.325431""","=""3.444358""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""586.8236""","=""586.824+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.735480""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""11/2""",10,12,,"=""""","=""L7593,L3475""",
"=""587.8984""","=""587.897+""","=""240""","=""2.33e+06""","=""1.45e-02""","=""2.81e+00""","=""-0.84""",B+,"=""1.655369""","=""3.764312""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""11/2""",10,12,,"=""T4976""","=""L7593,L3475""",
"=""588.3925""","=""588.390+""","=""130""","=""""","=""""","=""""","=""""",,"=""2.915471""","=""5.022647""","=""5d4.(3H).6s""","=""a 4H""","=""13/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""11/2""",14,12,,"=""""","=""L7593,L3475""",
"=""590.3547""","=""590.355+""","=""90""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""3.494197""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""""","=""281*""","=""7/2""",6,8,,"=""""","=""L7593,L3475""",
"=""591.8150""","=""591.815+""","=""30""","=""4.9e+05""","=""5.2e-03""","=""2.0e-01""","=""-1.99""",C+,"=""1.462038""","=""3.557021""","=""5d3.6s2""","=""a 2P""","=""1/2""","=""""","=""286*""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""592.0589""","=""592.058+""","=""90*""","=""""","=""""","=""""","=""""",,"=""1.236843""","=""3.330966""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""1/2""",4,2,,"=""""","=""L7593,L3475""",
"=""592.0589""","=""592.058+""","=""90*""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""3.488157""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""592.7539""","=""592.762+""","=""15""","=""""","=""""","=""""","=""""",,"=""3.566610""","=""5.658246""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""9/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""9/2""",10,10,,"=""""","=""L7593,L3475""",
"=""593.2268""","=""593.226+""","=""15""","=""1.09e+05""","=""7.7e-04""","=""9.0e-02""","=""-2.34""",C,"=""1.595177""","=""3.685176""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""""","=""297*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""593.2694""","=""593.268+""","=""23""","=""""","=""""","=""""","=""""",,"=""3.067249""","=""5.157102""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""3/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""3/2""",4,4,,"=""""","=""L7593,L3475""",
"=""593.3322""","=""593.333+""","=""20""","=""""","=""""","=""""","=""""",,"=""2.135562""","=""4.225186""","=""5d3.6s2""","=""a 2F""","=""5/2""","=""""","=""340*""","=""3/2""",6,4,,"=""""","=""L7593,L3475""",
"=""593.7188""","=""593.718+""","=""18""","=""""","=""""","=""""","=""""",,"=""2.964820""","=""5.053088""","=""5d4.(3G).6s""","=""a 4G""","=""9/2""","=""""","=""407*""","=""7/2""",10,8,,"=""""","=""L7593,L3475""",
"=""594.1411""","=""594.140+""","=""130""","=""1.60e+06""","=""1.69e-02""","=""6.6e-01""","=""-1.47""",B+,"=""1.209958""","=""3.296744""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""594.5671""","=""594.567+""","=""240""","=""2.13e+06""","=""1.70e-02""","=""1.33e+00""","=""-1.17""",B+,"=""1.236843""","=""3.322127""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""595.3428""","=""595.34+""","=""25""","=""""","=""""","=""""","=""""",,"=""4.866760""","=""6.94934""","=""""","=""392*""","=""3/2""","=""""","=""560""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""596.1780""","=""596.177+""","=""18""","=""""","=""""","=""""","=""""",,"=""2.964820""","=""5.044473""","=""5d4.(3G).6s""","=""a 4G""","=""9/2""","=""5d3.6s.(3G).6p""","=""y 4G*?""","=""9/2""",10,10,,"=""""","=""L7593,L3475""",
"=""599.8895""","=""599.889+""","=""190c""","=""2.40e+06""","=""1.29e-02""","=""2.56e+00""","=""-0.888""",B+,"=""1.655369""","=""3.722154""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""""","=""300*""","=""9/2""",10,10,,"=""T4976""","=""L7593,L3475""",
"=""601.1557""","=""601.158+""","=""25h""","=""""","=""""","=""""","=""""",,"=""3.039682""","=""5.102106""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""1/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""1/2""",2,2,,"=""""","=""L7593,L3475""",
"=""601.7561""","=""601.756+""","=""25""","=""""","=""""","=""""","=""""",,"=""2.155232""","=""4.215607""","=""5d3.6s2""","=""a 2F""","=""7/2""","=""""","=""340*""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""602.2387""","=""602.238+""","=""100""","=""1.03e+06""","=""1.11e-02""","=""4.4e-01""","=""-1.65""",B,"=""1.209958""","=""3.268681""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""604.7064""","=""604.705+""","=""250""","=""2.63e+06""","=""1.92e-02""","=""2.29e+00""","=""-0.939""",B+,"=""1.394032""","=""3.444358""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""604.8921""","=""604.892+""","=""100""","=""9.0e+05""","=""6.2e-03""","=""9.8e-01""","=""-1.31""",B+,"=""1.516917""","=""3.566610""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""9/2""",8,10,,"=""T4976""","=""L7593,L3475""",
"=""605.538""","=""605.538+""","=""25""","=""""","=""""","=""""","=""""",,"=""1.203314""","=""3.250819""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""609.2509""","=""609.247+""","=""30""","=""""","=""""","=""""","=""""",,"=""3.122061""","=""5.157102""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""5/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""3/2""",6,4,,"=""""","=""L7593,L3475""",
"=""609.3751""","=""609.376+""","=""18""","=""""","=""""","=""""","=""""",,"=""2.832151""","=""4.866760""","=""""","=""228""","=""3/2""","=""""","=""392*""","=""3/2""",4,4,,"=""""","=""L7593,L3475""",
"=""610.3265""","=""610.323+""","=""100""","=""""","=""""","=""""","=""""",,"=""2.780787""","=""4.812238""","=""5d4.(3H).6s""","=""a 4H""","=""11/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""9/2""",12,10,,"=""""","=""L7593,L3475""",
"=""614.1770""","=""614.176+""","=""25""","=""""","=""""","=""""","=""""",,"=""3.250819""","=""5.269526""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""5/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""614.6262""","=""614.623+""","=""65""","=""2.43e+05""","=""1.10e-03""","=""2.22e-01""","=""-1.96""",B+,"=""1.325431""","=""3.342671""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""""","=""269*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""615.4247""","=""615.422+""","=""30""","=""""","=""""","=""""","=""""",,"=""3.438507""","=""5.453126""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""9/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""7/2""",10,8,,"=""""","=""L7593,L3475""",
"=""615.6207""","=""615.619+""","=""130""","=""""","=""""","=""""","=""""",,"=""1.236843""","=""3.250819""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""616.0545""","=""616.053+""","=""40""","=""""","=""""","=""""","=""""",,"=""2.155232""","=""4.167790""","=""5d3.6s2""","=""a 2F""","=""7/2""","=""""","=""336*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""617.2246""","=""617.215+""","=""15""","=""""","=""""","=""""","=""""",,"=""3.444358""","=""5.453126""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""7/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""7/2""",8,8,,"=""""","=""L7593,L3475""",
"=""619.1376""","=""619.138+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.832151""","=""4.834681""","=""""","=""228""","=""3/2""","=""""","=""389*""","=""3/2""",4,4,,"=""""","=""L7593,L3475""",
"=""619.4822""","=""619.482+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.650907""","=""4.652326""","=""5d4.(5D).6s""","=""a 4D""","=""3/2""","=""""","=""375*""","=""3/2""",4,4,,"=""""","=""L7593,L3475""",
"=""621.0090""","=""621.015+""","=""25""","=""""","=""""","=""""","=""""",,"=""3.158907""","=""5.155384""","=""""","=""254""","=""3/2""","=""5d4.(5D).6p""","=""y 6F*""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""625.1520""","=""625.155+""","=""40""","=""3.5e+05""","=""2.1e-03""","=""2.5e-01""","=""-1.91""",C+,"=""1.595177""","=""3.578433""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""""","=""288*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""625.8413""","=""625.839+""","=""150""","=""""","=""""","=""""","=""""",,"=""0.752449""","=""2.733535""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 2D*""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""626.0465""","=""626.045+""","=""5""","=""3.3e+05""","=""2.5e-03""","=""3.1e-01""","=""-1.82""",C,"=""2.135562""","=""4.115996""","=""5d3.6s2""","=""a 2F""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",6,8,,"=""T4976""","=""L7593""",
"=""627.0434""","=""627.044+""","=""150""","=""""","=""""","=""""","=""""",,"=""1.516917""","=""3.494197""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""""","=""281*""","=""7/2""",8,8,,"=""""","=""L7593,L3475""",
"=""628.0072""","=""628.007+""","=""50""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.596926""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""9/2""",10,10,,"=""""","=""L7593,L3475""",
"=""628.3071""","=""628.305+""","=""65""","=""""","=""""","=""""","=""""",,"=""1.357654""","=""3.330966""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""1/2""",4,2,,"=""""","=""L7593,L3475""",
"=""628.9100""","=""628.906+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.680900""","=""4.652326""","=""5d4.(3G).6s""","=""a 4G""","=""5/2""","=""""","=""375*""","=""3/2""",6,4,,"=""""","=""L7593,L3475""",
"=""628.965""","=""628.966+""","=""40""","=""3.0e+05""","=""1.33e-03""","=""2.2e-01""","=""-1.97""",C+,"=""1.516917""","=""3.488157""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""5/2""",8,6,,"=""T4976""","=""L182,L3475""",
"=""629.1075""","=""629.105+""","=""40""","=""1.84e+05""","=""8.7e-04""","=""1.81e-01""","=""-2.06""",B,"=""1.325431""","=""3.296235""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""631.0810""","=""631.081+""","=""50""","=""""","=""""","=""""","=""""",,"=""2.915471""","=""4.880102""","=""5d4.(3H).6s""","=""a 4H""","=""13/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""13/2""",14,14,,"=""""","=""L7593,L3475""",
"=""631.1324""","=""631.132+""","=""150""","=""1.83e+06""","=""1.64e-02""","=""1.36e+00""","=""-1.18""",B+,"=""1.357654""","=""3.322127""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""631.3983""","=""631.393+""","=""25c""","=""""","=""""","=""""","=""""",,"=""3.089426""","=""5.053088""","=""""","=""249""","=""7/2""","=""""","=""407*""","=""7/2""",8,8,,"=""""","=""L7593,L3475""",
"=""632.6832""","=""632.685+""","=""75""","=""3.4e+05""","=""4.1e-03""","=""1.69e-01""","=""-2.09""",C+,"=""0.750032""","=""2.709683""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""633.4658""","=""633.466+""","=""50""","=""1.38e+05""","=""8.3e-04""","=""6.9e-02""","=""-2.48""",C+,"=""0.752449""","=""2.709683""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""634.2926""","=""634.290+""","=""65""","=""""","=""""","=""""","=""""",,"=""2.780787""","=""4.735480""","=""5d4.(3H).6s""","=""a 4H""","=""11/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""11/2""",12,12,,"=""""","=""L7593,L3475""",
"=""634.777""","=""634.773+""","=""30""","=""3.8e+05""","=""2.3e-03""","=""9.5e-02""","=""-2.34""",C+,"=""1.209958""","=""3.163163""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""1/2""",2,2,,"=""T4976""","=""L7593,L3475""",
"=""635.7896""","=""635.792+""","=""75""","=""""","=""""","=""""","=""""",,"=""1.147279""","=""3.097355""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""7/2""",6,8,,"=""""","=""L7593,L3475""",
"=""636.2598""","=""636.261+""","=""65""","=""4.63e+05""","=""3.74e-03""","=""4.70e-01""","=""-1.649""",B+,"=""1.394032""","=""3.342671""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""""","=""269*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""637.4817""","=""637.479+""","=""40""","=""""","=""""","=""""","=""""",,"=""2.822030""","=""4.766943""","=""5d4.(3G).6s""","=""a 4G""","=""7/2""","=""5d3.6s.(3G).6p""","=""y 4F*?""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""638.0833""","=""638.08+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.86917?""","=""4.812238""","=""""","=""231""","=""11/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""9/2""",12,10,,"=""""","=""L7593,L3475""",
"=""639.1213""","=""639.119+""","=""90""","=""1.17e+07""","=""5.7e-02""","=""1.21e+01""","=""-0.24""",C,"=""2.622679""","=""4.562604""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""7/2""",10,8,,"=""T7871""","=""L7593,L3475""",
"=""639.3976""","=""639.394+""","=""23h""","=""2.10e+05""","=""1.29e-03""","=""1.08e-01""","=""-2.29""",B,"=""1.357654""","=""3.296744""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""643.038""","=""643.040+""","=""65""","=""6.0e+05""","=""3.72e-03""","=""4.7e-01""","=""-1.65""",B+,"=""1.394032""","=""3.322127""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""",6,6,,"=""T4976""","=""L3475""",
"=""643.257""","=""643.258+""","=""250""","=""2.88e+06""","=""1.78e-02""","=""3.02e+00""","=""-0.846""",B+,"=""1.516917""","=""3.444358""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""7/2""",8,8,,"=""T4976""","=""L3475""",
"=""643.914""","=""""","=""13""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""644.639""","=""644.638+""","=""40""","=""""","=""""","=""""","=""""",,"=""2.559845""","=""4.483161""","=""5d4.(3H).6s""","=""a 4H""","=""7/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""644.765""","=""644.766+""","=""30""","=""""","=""""","=""""","=""""",,"=""2.964820""","=""4.887755""","=""5d4.(3G).6s""","=""a 4G""","=""9/2""","=""""","=""394*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""645.214""","=""645.217+""","=""200""","=""2.20e+06""","=""1.72e-02""","=""2.92e+00""","=""-0.862""",B+,"=""1.516917""","=""3.438507""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""9/2""",8,10,,"=""T4976""","=""L3475""",
"=""645.761""","=""645.761+""","=""20""","=""1.45e+05""","=""6.0e-04""","=""7.7e-02""","=""-2.44""",B+,"=""1.147279""","=""3.067249""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""3/2""",6,4,,"=""T4976""","=""L3475""",
"=""646.171""","=""646.173+""","=""30""","=""""","=""""","=""""","=""""",,"=""1.203314""","=""3.122061""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""648.716""","=""648.710+""","=""380*""","=""5.8e+06""","=""3.66e-02""","=""7.8e+00""","=""-0.437""",B+,"=""1.655369""","=""3.566610""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""9/2""",10,10,,"=""T4976""","=""L3475""",
"=""648.716""","=""648.713+""","=""380*""","=""""","=""""","=""""","=""""",,"=""3.089426""","=""5.000658""","=""""","=""249""","=""7/2""","=""""","=""403*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""650.423""","=""650.426+""","=""18h""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""2.155422""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6G*""","=""3/2""",6,4,,"=""""","=""L3475""",
