obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""228.11957""","=""0.00005""","=""228.119676""","=""0.000011""","=""1300""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.6893635""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2P).6p""","=""3P*""","=""2""",7,5,,"=""""","=""L11529""",
"=""228.19840""","=""0.00020""","=""228.198555""","=""0.000010""","=""110""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""6.6893635""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2P).6p""","=""3P*""","=""2""",3,5,,"=""""","=""L11529""",
"=""228.99825""","=""0.00005""","=""228.998177""","=""0.000021""","=""6900""","=""1.52e+07""","=""1.19e-02""","=""4.50e-01""","=""-1.22""",B+,"=""0.09619638""","=""5.5103966""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""5F*""","=""2""",5,5,,"=""T3313""","=""L11529""",
"=""229.22209""","=""0.00020""","=""229.221808""","=""0.000016""","=""69""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""7.3309006""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(2D).6p""","=""b 3F*""","=""2""",5,5,,"=""""","=""L11529""",
"=""229.310519""","=""0.000019""","=""229.310515""","=""0.000016""","=""25000""","=""1.76e+07""","=""1.39e-02""","=""9.41e-01""","=""-0.904""",B+,"=""0.10212092""","=""5.5089466""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4F).6p""","=""b 5G*""","=""4""",9,9,,"=""T3313n""","=""L9083,L11529""",
"=""229.64509""","=""0.00020""","=""229.645003""","=""0.000016""","=""1700""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""7.07227332""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4P).6p""","=""3P*""","=""1""",5,3,,"=""""","=""L11529""",
"=""229.70872""","=""0.00020""","=""229.708844""","=""0.000021""","=""58""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""6.6536415""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2P).6p""","=""3D*""","=""1""",3,3,,"=""""","=""L11529""",
"=""229.90760""","=""0.00020""","=""229.90757""","=""0.00003""","=""800""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""7.6947428""","=""5d8.6s2""","=""3P""","=""1""","=""5d7.(4F).6s2.6p""","=""a 5G*""","=""2""",3,5,,"=""""","=""L11529""",
"=""229.94940""","=""0.00020""","=""229.949315""","=""0.000021""","=""710""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""6.2060658""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""5F*""","=""1""",5,3,,"=""""","=""L11529""",
"=""230.1088""","=""0.0020""","=""230.10811""","=""0.00006""","=""120bl(Pt II)""","=""""","=""""","=""""","=""""",,"=""2.1056776""","=""7.4937623""","=""5d8.6s2""","=""3P""","=""0""","=""5d9.7p""","=""b 1P*""","=""1""",1,3,,"=""""","=""L11529""",
"=""230.39155""","=""0.00005""","=""230.39148""","=""0.00003""","=""2100""","=""""","=""""","=""""","=""""",,"=""0.7612841""","=""6.1427416""","=""5d10""","=""1S""","=""0""","=""5d9.6p""","=""a 3D*""","=""1""",1,3,,"=""""","=""L11529""",
"=""230.6049""","=""0.0020""","=""230.6105""","=""0.0012""","=""30""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""8.09992""","=""5d8.6s2""","=""1G""","=""4""","=""5d9.5f""","=""e*""","=""3""",9,7,,"=""""","=""L11529""",
"=""230.87538""","=""0.00005""","=""230.875354""","=""0.000011""","=""9500""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""6.18443927""","=""5d9.6s""","=""3D""","=""2""","=""5d9.6p""","=""3D*""","=""2""",5,5,,"=""""","=""L11529""",
"=""231.62141""","=""0.00020""","=""231.621315""","=""0.000016""","=""3800""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""7.0262067""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4P).6p""","=""3P*""","=""2""",5,5,,"=""""","=""L11529""",
"=""231.90087""","=""0.00003""","=""231.900872""","=""0.000022""","=""15000""","=""9.03e+06""","=""5.66e-03""","=""3.89e-01""","=""-1.293""",B+,"=""0.10212092""","=""5.4485518""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""",9,7,,"=""T3313n""","=""L9083,L11529""",
"=""232.13262""","=""0.00020""","=""232.132717""","=""0.000016""","=""67""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""7.6430493""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(2G).6p""","=""b 3F*""","=""2""",3,5,,"=""""","=""L11529""",
"=""232.68194""","=""0.00005""","=""232.682055""","=""0.000016""","=""2300""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""6.1427416""","=""5d9.6s""","=""3D""","=""2""","=""5d9.6p""","=""a 3D*""","=""1""",5,3,,"=""""","=""L11529""",
"=""233.16856""","=""0.00005""","=""233.168566""","=""0.000016""","=""850""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""6.5735549""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2F).6p""","=""3D*""","=""1""",3,3,,"=""""","=""L11529""",
"=""233.59716""","=""0.00020""","=""233.59698""","=""0.00012""","=""270""","=""""","=""""","=""""","=""""",,"=""2.1056776""","=""7.413289""","=""5d8.6s2""","=""3P""","=""0""","=""5d8.6s.(4P).6p""","=""3S*""","=""1""",1,3,,"=""""","=""L11529""",
"=""234.08977""","=""0.00005""","=""234.089776""","=""0.000009""","=""5600""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""6.11069823""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4P).6p""","=""b 5P*""","=""3""",5,7,,"=""""","=""L11529""",
"=""234.14368""","=""0.00020""","=""234.14377""","=""0.00013""","=""100""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""8.018790""","=""5d8.6s2""","=""1G""","=""4""","=""5d7.(4P).6s2.6p""","=""5D*""","=""3""",9,7,,"=""""","=""L11529""",
"=""234.41131""","=""0.00005""","=""234.411363""","=""0.000016""","=""2500""","=""8.3e+05""","=""6.8e-04""","=""3.69e-02""","=""-2.32""",C+,"=""0.00000000""","=""5.2891719""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",7,7,,"=""T3313""","=""L11529""",
"=""234.74555""","=""0.00020""","=""234.745473""","=""0.000017""","=""210""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""7.2036264""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.7p""","=""3F*""","=""3""",5,7,,"=""""","=""L11529""",
"=""234.78788""","=""0.00020""","=""234.787849""","=""0.000011""","=""950""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.53500348""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4P).6p""","=""b 5D*""","=""2""",7,5,,"=""""","=""L11529""",
"=""235.37414""","=""0.00020""","=""235.37417""","=""0.00005""","=""99""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""7.1895187""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.7p""","=""3P*""","=""2""",5,5,,"=""""","=""L11529""",
"=""235.78257""","=""0.00006""","=""235.782588""","=""0.000022""","=""17000""","=""7.20e+07""","=""3.60e-02""","=""1.40e+00""","=""-0.745""",B+,"=""0.09619638""","=""5.3546084""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""",5,3,,"=""T3313""","=""L11529""",
"=""235.83015""","=""0.00020""","=""235.830123""","=""0.000010""","=""990""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.51166497""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2F).6p""","=""b 3F*""","=""4""",7,9,,"=""""","=""L11529""",
"=""236.1170""","=""0.0020""","=""236.1148""","=""0.0003""","=""18""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""7.974587""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.(3F<4>).6s.7p.(3P*<2>)""","=""(4,2)*""","=""4""",9,9,,"=""""","=""L11529""",
"=""236.90016""","=""0.00006""","=""236.900171""","=""0.000008""","=""5400""","=""2.6e+07""","=""3.0e-02""","=""1.19e+00""","=""-0.82""",C,"=""0.81426023""","=""6.04786551""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""a 3D*""","=""3""",5,7,,"=""T4200n,T3313""","=""L11529""",
"=""237.86863""","=""0.00006""","=""237.868677""","=""0.000023""","=""1200""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""6.8856191""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(2P).6p""","=""3D*""","=""3""",5,7,,"=""""","=""L11529""",
"=""238.07019""","=""0.00020""","=""238.070333""","=""0.000013""","=""94bl""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""7.12986360""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(2G).6p""","=""a 3F*""","=""3""",5,7,,"=""""","=""L11529""",
"=""238.27596""","=""0.00020""","=""238.27601""","=""0.00003""","=""1700""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""6.0176458""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""5G*""","=""2""",5,5,,"=""""","=""L11529""",
"=""""","=""""","=""238.27659""","=""0.00023""","=""m""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""8.506136""","=""5d8.6s2""","=""1D""","=""2""","=""""","=""v*""","=""2""",5,5,,"=""""","=""L11529""",
"=""238.43701""","=""0.00006""","=""238.43699""","=""0.00003""","=""3000""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""6.4560641""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(4P).6p""","=""5D*""","=""1""",3,3,,"=""""","=""L11529""",
"=""238.75365""","=""0.00006""","=""238.753676""","=""0.000017""","=""2800""","=""1.33e+06""","=""1.59e-03""","=""6.25e-02""","=""-2.10""",B+,"=""0.09619638""","=""5.2891719""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",5,7,,"=""T3313""","=""L11529""",
"=""238.80734""","=""0.00020""","=""238.80754""","=""0.00003""","=""63""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""7.4937623""","=""5d8.6s2""","=""3P""","=""1""","=""5d9.7p""","=""b 1P*""","=""1""",3,3,,"=""""","=""L11529""",
"=""239.02637""","=""0.00003""","=""239.026376""","=""0.000017""","=""9100""","=""3.54e+06""","=""2.36e-03""","=""1.67e-01""","=""-1.67""",B+,"=""0.10212092""","=""5.2891719""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",9,7,,"=""T3313""","=""L9083,L11529""",
"=""239.2488""","=""0.0020""","=""239.24960""","=""0.00006""","=""66""","=""""","=""""","=""""","=""""",,"=""2.1056776""","=""7.2878890""","=""5d8.6s2""","=""3P""","=""0""","=""5d9.7p""","=""a 1P*""","=""1""",1,3,,"=""""","=""L11529""",
"=""239.69003""","=""0.00006""","=""239.69000""","=""0.00004""","=""1500""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""6.8460125""","=""5d9.6s""","=""b 1D""","=""2""","=""5d9.6p""","=""b 3D*""","=""1""",5,3,,"=""""","=""L11529""",
"=""240.17342""","=""0.00006""","=""240.173418""","=""0.000012""","=""1200""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.41659104""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2F).6p""","=""3F*""","=""2""",7,5,,"=""""","=""L11529""",
"=""240.26084""","=""0.00006""","=""240.260854""","=""0.000014""","=""2100""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""6.41659104""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2F).6p""","=""3F*""","=""2""",3,5,,"=""""","=""L11529""",
"=""240.38231""","=""0.00006""","=""240.38232""","=""0.00003""","=""4200""","=""2.06e+07""","=""5.36e-02""","=""4.24e-01""","=""-1.27""",B,"=""0.7612841""","=""5.9190761""","=""5d10""","=""1S""","=""0""","=""5d9.6p""","=""1P*""","=""1""",1,3,,"=""T4200n,T3313""","=""L11529""",
"=""240.73247""","=""0.00020""","=""240.732423""","=""0.000012""","=""180""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""7.07227332""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4P).6p""","=""3P*""","=""1""",5,3,,"=""""","=""L11529""",
"=""241.3780""","=""0.0004""","=""241.377945""","=""0.000009""","=""210bl(Pt II)""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.39083018""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4F).6p""","=""b 3D*""","=""3""",7,7,,"=""""","=""L11529""",
"=""241.87930""","=""0.00006""","=""241.879338""","=""0.000014""","=""3700""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""6.79919268""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4P).6p""","=""a 3D*""","=""3""",5,7,,"=""""","=""L11529""",
"=""242.71718""","=""0.00020""","=""242.717107""","=""0.000024""","=""230""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""7.8317506""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.(3F<4>).6s.7p.(3P*<1>)""","=""(4,1)*""","=""3""",9,7,,"=""""","=""L11529""",
"=""242.87703""","=""0.00006""","=""242.876928""","=""0.000012""","=""1600""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""5.9190761""","=""5d9.6s""","=""3D""","=""2""","=""5d9.6p""","=""1P*""","=""1""",5,3,,"=""""","=""L11529""",
"=""242.89402""","=""0.00006""","=""242.894022""","=""0.000010""","=""2300""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.35876946""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2F).6p""","=""1D*""","=""2""",7,5,,"=""""","=""L11529""",
"=""242.90493""","=""0.00020""","=""242.905080""","=""0.000018""","=""110""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""7.0262067""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4P).6p""","=""3P*""","=""2""",5,5,,"=""""","=""L11529""",
"=""242.98342""","=""0.00006""","=""242.983451""","=""0.000012""","=""900""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""6.35876946""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2F).6p""","=""1D*""","=""2""",3,5,,"=""""","=""L11529""",
"=""243.74277""","=""0.00006""","=""243.742776""","=""0.000024""","=""8500""","=""1.99e+07""","=""1.06e-02""","=""4.27e-01""","=""-1.27""",B+,"=""0.09619638""","=""5.1828783""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(2D).6p""","=""a 3D*""","=""1""",5,3,,"=""T3313""","=""L11529""",
"=""244.0161""","=""0.0020""","=""244.016753""","=""0.000011""","=""36""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.33528366""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4P).6p""","=""5D*""","=""3""",7,7,,"=""""","=""L11529""",
"=""244.080096""","=""0.000014""","=""244.080101""","=""0.000012""","=""41000""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.0796521""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""",7,7,,"=""""","=""L9083,L11529""",
"=""244.5240""","=""0.0020""","=""244.52423""","=""0.00003""","=""26""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""7.3723840""","=""5d8.6s2""","=""3P""","=""1""","=""5d9.7p""","=""a 1D*""","=""2""",3,5,,"=""""","=""L11529""",
"=""244.6872""","=""0.0020""","=""244.6874""","=""0.0005""","=""34""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""7.790618""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.(3F<4>).6s.7p.(3P*<1>)""","=""(4,1)*""","=""5""",9,11,,"=""""","=""L11529""",
"=""245.17093""","=""0.00006""","=""245.171100""","=""0.000013""","=""2600c""","=""2.29e+06""","=""1.48e-03""","=""8.34e-02""","=""-1.99""",B+,"=""0.00000000""","=""5.0570479""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""",7,5,,"=""T3313n""","=""L11529""",
"=""246.0793""","=""0.0020""","=""246.081213""","=""0.000018""","=""38""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""6.71166766""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4P).6p""","=""5S*""","=""2""",5,5,,"=""""","=""L11529""",
"=""246.81472""","=""0.00003""","=""246.814678""","=""0.000018""","=""19000p""","=""2.18e+07""","=""1.42e-02""","=""8.10e-01""","=""-1.002""",B+,"=""0.00000000""","=""5.0233722""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""",7,5,,"=""T3313n""","=""L9083,L11529""",
"=""246.82285""","=""0.00006""","=""246.822905""","=""0.000024""","=""3500p""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""6.6965277""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4P).6p""","=""c 5P*""","=""3""",5,7,,"=""""","=""L11529""",
"=""247.0155""","=""0.0020""","=""247.01730""","=""0.00018""","=""28""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""8.322014""","=""5d8.6s2""","=""1D""","=""2""","=""5d9.7p""","=""(3/2,3/2)*""","=""3""",5,7,,"=""""","=""L11529""",
"=""247.17542""","=""0.00006""","=""247.175429""","=""0.000018""","=""1500""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""6.6893635""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(2P).6p""","=""3P*""","=""2""",5,5,,"=""""","=""L11529""",
"=""247.80217""","=""0.00020""","=""247.801936""","=""0.000025""","=""42""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""7.7269322""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(2D).6p""","=""3F*""","=""3""",9,7,,"=""""","=""L11529""",
"=""248.41172""","=""0.00020""","=""248.41147""","=""0.00010""","=""1100""","=""4.96e+07""","=""1.53e-02""","=""3.75e-01""","=""-1.338""",B+,"=""1.25619158""","=""6.247273""","=""5d9.6s""","=""3D""","=""1""","=""5d9.6p""","=""3P*""","=""0""",3,1,,"=""T3313""","=""L11529""",
"=""248.66815""","=""0.00020""","=""248.668110""","=""0.000025""","=""67""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""7.2878890""","=""5d8.6s2""","=""3P""","=""1""","=""5d9.7p""","=""a 1P*""","=""1""",3,3,,"=""""","=""L11529""",
"=""248.791983""","=""0.000010""","=""248.791989""","=""0.000009""","=""65000""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.98344819""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""",7,9,,"=""""","=""L9083,L11529""",
"=""""","=""""","=""248.791615""","=""0.000013""","=""m""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""5.0796521""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""",5,7,,"=""""","=""L9083,L11529""",
"=""248.94831""","=""0.00020""","=""248.948327""","=""0.000025""","=""920""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""6.6536415""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(2P).6p""","=""3D*""","=""1""",5,3,,"=""""","=""L11529""",
"=""249.08778""","=""0.00006""","=""249.087741""","=""0.000013""","=""9200""","=""""","=""""","=""""","=""""",,"=""0.10212092""","=""5.0796521""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""",9,7,,"=""""","=""L11529""",
"=""249.6381""","=""0.0020""","=""249.63618""","=""0.00006""","=""37""","=""""","=""""","=""""","=""""",,"=""2.1056776""","=""7.07227332""","=""5d8.6s2""","=""3P""","=""0""","=""5d8.6s.(4P).6p""","=""3P*""","=""1""",1,3,,"=""""","=""L11529""",
"=""249.65652""","=""0.00006""","=""249.656483""","=""0.000014""","=""7100""","=""6.7e+06""","=""8.8e-03""","=""3.6e-01""","=""-1.36""",C,"=""0.81426023""","=""5.7804521""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(2F).6p""","=""b 3D*""","=""3""",5,7,,"=""T4200n,T3313""","=""L11529""",
"=""249.78497""","=""0.00020""","=""249.785006""","=""0.000025""","=""64""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""6.8856191""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(2P).6p""","=""3D*""","=""3""",5,7,,"=""""","=""L11529""",
"=""249.925245""","=""0.000014""","=""249.925237""","=""0.000012""","=""20000""","=""1.35e+07""","=""1.26e-02""","=""5.20e-01""","=""-1.199""",B+,"=""0.09619638""","=""5.0570479""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""",5,5,,"=""T3313n""","=""L9083,L11529""",
"=""250.1564""","=""0.0020""","=""250.1557""","=""0.0003""","=""34""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""7.679855""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.(3F<4>).6s.7p.(3P*<0>)""","=""(4,0)*""","=""4""",9,9,,"=""""","=""L11529""",
"=""250.47949""","=""0.00006""","=""250.47950""","=""0.00003""","=""390""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""6.2060658""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(4F).6p""","=""5F*""","=""1""",3,3,,"=""""","=""L11529""",
"=""250.66775""","=""0.00020""","=""250.667817""","=""0.000011""","=""1100""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.20046832""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2F).6p""","=""a 3F*""","=""4""",7,9,,"=""""","=""L11529""",
"=""250.92529""","=""0.00006""","=""250.92529""","=""0.00003""","=""2500""","=""1.50e+07""","=""1.42e-02""","=""5.85e-01""","=""-1.15""",B+,"=""0.81426023""","=""5.7553405""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4P).6p""","=""a 5D*""","=""2""",5,5,,"=""T3313""","=""L11529""",
"=""251.48274""","=""0.00006""","=""251.482800""","=""0.000013""","=""1100""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""6.18443927""","=""5d8.6s2""","=""3F""","=""3""","=""5d9.6p""","=""3D*""","=""2""",7,5,,"=""""","=""L11529""",
"=""251.57876""","=""0.00006""","=""251.578667""","=""0.000015""","=""1600""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""6.18443927""","=""5d9.6s""","=""3D""","=""1""","=""5d9.6p""","=""3D*""","=""2""",3,5,,"=""""","=""L11529""",
"=""251.63342""","=""0.00006""","=""251.633397""","=""0.000019""","=""13000""","=""1.11e+07""","=""1.05e-02""","=""4.35e-01""","=""-1.280""",B+,"=""0.09619638""","=""5.0233722""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""",5,5,,"=""T3313n""","=""L11529""",
"=""251.79419""","=""0.00020""","=""251.79416""","=""0.00004""","=""100""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""6.8460125""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.6p""","=""b 3D*""","=""1""",5,3,,"=""""","=""L11529""",
"=""252.10077""","=""0.00020""","=""252.10076""","=""0.00019""","=""140""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""7.641615""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(2G).6p""","=""3G*""","=""5""",9,11,,"=""""","=""L11529""",
"=""252.50658""","=""0.00006""","=""252.506608""","=""0.000010""","=""2900""","=""1.57e+07""","=""1.50e-02""","=""6.24e-01""","=""-1.12""",B+,"=""0.81426023""","=""5.72439702""","=""5d9.6s""","=""3D""","=""2""","=""5d9.6p""","=""3F*""","=""2""",5,5,,"=""T3313""","=""L11529""",
"=""253.01705""","=""0.00006""","=""253.016997""","=""0.000019""","=""550""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""6.5735549""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(2F).6p""","=""3D*""","=""1""",5,3,,"=""""","=""L11529""",
